0.14079803368076682,245.46638323118356,369.119802929796
0.1864337013103068,246.15886196494975,369.07967007873043
0.2321159467101097,246.8518819473141,369.04081014721197
0.2778494730591774,247.54543969067194,369.00293935153456
0.3236416494473815,248.23947596778018,368.9657812813783
0.3694999497383833,248.93391909803074,368.9294648063173
0.4154087044298649,249.62899935455758,368.8940494645767
0.46137263998389244,250.3246160773528,368.8594834611957
0.5073843523859978,251.02073013872237,368.8257062886008
0.5534388590604067,251.71725388363853,368.79253208248764
0.5995308980345726,252.4142239352342,368.7596661940996
0.6456641014665365,253.1116663468972,368.7270573962986
0.6918353494256735,253.80953211631896,368.6946713200228
0.7380423601716757,254.50788316187192,368.6624389163633
0.7842850871384144,255.2067358165359,368.63032146107
0.830562599003315,255.9060473079703,368.5983587440337
0.8768711239099503,256.6058035152534,368.56660704382585
0.9232088923454285,257.30600622609313,368.5350818896787
0.9695722721517086,258.0066591855069,368.5037138577358
1.0159613564610481,258.70770865054027,368.47246798081716
1.062373910099268,259.40917586682207,368.4413202179762
1.1088117025792599,260.1111034595987,368.41029667396106
1.1552727781236172,260.81345642041515,368.37939068275085
1.2017566710710526,261.5162126093173,368.34860453625237
1.2482632882893085,262.21941960000095,368.3179392060614
1.2947953306138515,262.9231066419137,368.287353504769
1.3413508422672749,263.6272267486597,368.2568070952265
1.387928333133459,264.33174240539097,368.22628784696576
1.434527151286602,265.0366638224767,368.1957522353296
1.4811478555202484,265.741991071829,368.1651777284759
1.5277919359505177,266.4477640167369,368.1346633622108
1.5744606032967567,267.1539523033595,368.10425359140794
1.6211526468396187,267.8605401271176,368.0738904495724
1.6678685322403908,268.56753524871874,368.04352292108337
1.7146116122603416,269.27496231838495,368.01315383829694
1.761375367641449,269.9828061124657,367.9828269044604
1.8081571906805038,270.69105486973274,367.95256837014875
1.8549542874097824,271.39971907252794,367.9224031958388
1.9017690792679787,272.1087818742679,367.8923694980913
1.9485997036099434,272.8182236967542,367.8624610142559
1.9954480230808258,273.5280848834847,367.83264918025475
2.042316272854805,274.2383594753514,367.8028935816481
2.089201658964157,274.9490101758601,367.77321326288967
2.1361051127314568,275.6600830081474,367.7437850907291
2.183028683066368,276.37155978077493,367.7146860203834
2.2534506395459175,277.08357173531243,367.6858331411998
2.276933752000332,277.7957583102309,367.6570099992709
2.3474136367440224,278.50855083180664,367.6281944529397
2.3709191009402275,279.2215675520805,367.599337957988
2.417948469519615,279.93497727637066,367.57037416024247
2.488533593714237,280.6489249730329,367.54117528722793
2.5356192141771317,281.3632198669001,367.51181456800765
2.582729607820511,282.07787709524104,367.4823000914181
2.629867196083069,282.7929538765342,367.45261466027875
2.677035331726074,283.5084450886207,367.422756004545
2.7242328971624374,284.2243311186034,367.3926768871432
2.771458774805069,284.94056653883126,367.36230763449186
2.818712219595909,285.6571478651158,367.3316318782676
2.8659936040639877,286.37406254610664,367.3007192943071
2.9133038595318794,287.0912707342787,367.26960404924716
2.960642985999584,287.80882343090974,367.23828265330354
3.0080171301960945,288.52676201539236,367.20678225635504
3.0554281547665596,289.24511038418865,367.1751237384615
3.1028756871819496,289.96383600333695,367.1432917781636
3.1503576785326004,290.68290550877305,367.11123786937105
3.1978752464056015,291.4023228877683,367.07895289542734
3.2454147934913635,292.12209238306355,367.0463963502764
